file,id_sente,id_article,domain,year,sentences,classe
C62_OGlobo_14-10-2022_10h41_titulo,3459,c62o,politics,2022,Irmãos são presos suspeitos de desvio em verba do orçamento secreto.,0
C62_OGlobo_14-10-2022_10h41_titulo,3460,c62o,politics,2022,Justiça bloqueia R$ 57 milhões de investigados.,0
C62_OGlobo_14-10-2022_10h41_titulo,3461,c62o,politics,2022,Justiça bloqueou R$ 57 milhões dos investigados.,0
C63_Estadao_14-10-2022_09h17,3462,c63e,politics,2022,"""Quem é hoje",-1
C63_Estadao_14-10-2022_09h17,3463,c63e,politics,2022,"""Vocês vão pagar por tudo o que perdi aí "", disse.",-1
C63_Estadao_14-10-2022_09h17,3464,c63e,politics,2022,"A captura foi realizada nesta quinta-feira, 13, em Abu Dhabi.",0
C63_Estadao_14-10-2022_09h17,3465,c63e,politics,2022,"A Polícia Federal, junto da polícia dos Emirados Árabes Unidos, prendeu o empresário Thiago Brennand, 42, - acusado de agredir uma modelo em academia em São Paulo e investigado por crimes sexuais - que estava foragido da Justiça estadual.",0
C63_Estadao_14-10-2022_09h17,3466,c63e,politics,2022,"A prisão preventiva de Thiago Brennand foi decretada após ele descumprir a determinação da juíza Érika Soares de Azevedo Mascarenhas, da 6ª Vara Criminal de São Paulo, para entregar à Justiça seu passaporte até o último dia 23.",0
C63_Estadao_14-10-2022_09h17,3467,c63e,politics,2022,"Agora, o empresário permanecerá naquele país aguardando os trâmites relativos ao processo de extradição.",0
C63_Estadao_14-10-2022_09h17,3468,c63e,politics,2022,Ao menos dez mulheres acusam Thiago Brennand por crimes que vão de assédio sexual a estupro.,0
C63_Estadao_14-10-2022_09h17,3469,c63e,politics,2022,As denúncias estão sendo apuradas pelo Núcleo de Atendimento à Vítima de Violência (NAVV) do Ministério Público de São Paulo.,0
C63_Estadao_14-10-2022_09h17,3470,c63e,politics,2022,"Brennand é réu não só pelas agressões à modelo Helena Gomes em uma academia de São Paulo, mas também por corrupção de menores, já que teria instigado o filho menor de idade a proferir agressões verbais contra a mulher.",0
C63_Estadao_14-10-2022_09h17,3471,c63e,politics,2022,"De acordo com a Polícia Federal, a prisão foi efetuada em razão do nome do empresário constar na lista da difusão vermelha da Interpol e após contatos realizados corporação, em especial da recém criada adidância da PF na Jordânia, para o cumprimento da medida.",0
C63_Estadao_14-10-2022_09h17,3472,c63e,politics,2022,Ele assegura que tem provas para rebater todas as acusações e se diz perseguido.,0
C63_Estadao_14-10-2022_09h17,3473,c63e,politics,2022,Ele também é acusado de tentar intimidar uma promotora pública de São Paulo.,0
C63_Estadao_14-10-2022_09h17,3474,c63e,politics,2022,"Em publicação em um canal do Youtube, na madrugada de terça-feira, 11, o próprio Brennand se manifestou em sua defesa.",0
C63_Estadao_14-10-2022_09h17,3475,c63e,politics,2022,"Em seguida, a corporação retificou a informação e afirmou que a captura se deu em Abu Dhabi, capital daquele país.",0
C63_Estadao_14-10-2022_09h17,3476,c63e,politics,2022,"Em três casos, ele teria mandado tatuar as iniciais de seu nome no corpo das mulheres.",0
C63_Estadao_14-10-2022_09h17,3477,c63e,politics,2022,"Esta semana, um pedido de habeas corpus apresentado pela sua defesa foi negado pelo Tribunal de Justiça de São Paulo (TJSP).",0
C63_Estadao_14-10-2022_09h17,3478,c63e,politics,2022,Estou absolutamente tranquilo.,-1
C63_Estadao_14-10-2022_09h17,3479,c63e,politics,2022,"Inicialmente, a PF informou que a prisão teria sido feita em Dubai, maior cidade dos Emirados Árabes Unidos.",0
C63_Estadao_14-10-2022_09h17,3480,c63e,politics,2022,"Na gravação, ele afirma que nunca teve qualquer antecedente criminal e não respondeu a nenhum processo.",0
C63_Estadao_14-10-2022_09h17,3481,c63e,politics,2022,Não estou fugindo.,-1
C63_Estadao_14-10-2022_09h17,3482,c63e,politics,2022,"O advogado Ricardo Sayeg, de um dos escritórios de advocacia que defendem Brennand, disse que não poderia dar informações sobre o caso.",0
C63_Estadao_14-10-2022_09h17,3483,c63e,politics,2022,O empresário havia deixado o País após ser denunciado por lesão corporal e corrupção de menores.,0
C63_Estadao_14-10-2022_09h17,3484,c63e,politics,2022,Será mesmo?,-1
C63_Estadao_14-10-2022_09h17,3485,c63e,politics,2022,"Talvez um inimigo público, talvez um sociopata, talvez um estuprador.",-1
C63_Estadao_14-10-2022_09h17,3486,c63e,politics,2022,Thiago Brennand?,-1
C63_Estadao_14-10-2022_09h17,3487,c63e,politics,2022,"Vocês mexeram com a pessoa errada"", disse.",-1
C63_Estadao_14-10-2022_09h17_titulo,3488,c63e,politics,2022,PF prende Thiago Brennand em Abu Dhabi.,0
C63_Estadao_14-10-2022_09h17_titulo,3489,c63e,politics,2022,"Polícia Federal, representante da Interpol no Brasil, junto de autoridades dos Emirados Árabes, prenderam nesta quinta-feira, 13, empresário acusado de agredir modelo em uma academia em São Paulo e investigado por crimes sexuais.",0
C63_Folha_14-10-2022_12h53,3490,c63f,politics,2022,"A prisão foi realizada pela polícia nacional dos Emirados Árabes, com auxílio da Interpol, após ele entrar na lista de foragidos por não retornar ao Brasil no prazo estipulado pela Promotoria.",0
C63_Folha_14-10-2022_12h53,3491,c63f,politics,2022,"Brennand ficou conhecido em setembro após agredir a modelo Alliny Helena Gomes, 37, durante discussão em uma academia de ginástica na zona oeste de São Paulo.",0
C63_Folha_14-10-2022_12h53,3492,c63f,politics,2022,"Com a prisão, o juiz do caso no Brasil será informado sobre a execução do mandado e poderá solicitar o início do processo de extradição de Brennand.",0
C63_Folha_14-10-2022_12h53,3493,c63f,politics,2022,Ele era considerado foragido das autoridades brasileiras após ter a prisão preventiva decretada.,0
C63_Folha_14-10-2022_12h53,3494,c63f,politics,2022,Ele também é investigado sob a suspeita de crimes sexuais pelo Ministério Público de São Paulo.,0
C63_Folha_14-10-2022_12h53,3495,c63f,politics,2022,"Ele viajou para Dubai, também nos Emirados Árabes, em 4 de setembro, horas antes de ser denunciado pelo Ministério Público de São Paulo sob a suspeita de lesão corporal e corrupção de menores -Brennand teria incentivado o filho adolescente a ofender uma modelo, segundo os promotores.",0
C63_Folha_14-10-2022_12h53,3496,c63f,politics,2022,"Em um primeiro momento, a PF havia informado que a prisão tinha ocorrido em Dubai.",0
C63_Folha_14-10-2022_12h53,3497,c63f,politics,2022,"Horas depois, porém, corrigiu-se e informou que o empresário foi capturado e ficará detido em Abu Dhabi.",0
C63_Folha_14-10-2022_12h53,3498,c63f,politics,2022,"Não há qualquer impeditivo legal para a extradição para o Brasil, no entanto, não há um prazo definido para a efetivação do processo.",0
C63_Folha_14-10-2022_12h53,3499,c63f,politics,2022,"O empresário Thiago Brennand, 42, foi preso em Abu Dhabi, nos Emirados Árabes Unidos.",0
C63_Folha_14-10-2022_12h53,3500,c63f,politics,2022,"O processo se dá por meio da autoridade central brasileira, que é o DRCI (Departamento de Recuperação de Ativos e Cooperação Jurídica Internacional), órgão ligado ao Ministério da Justiça.",0
C63_Folha_14-10-2022_12h53,3501,c63f,politics,2022,"Processos recentes de extradição envolvendo cidadãos brasileiros chegaram a durar cerca de um ano, período em que o investigado é mantido preso no país onde estava.",0
C63_Folha_14-10-2022_12h53_titulo,3502,c63f,politics,2022,"Acusado de crimes sexuais, Thiago Brennand é preso em Abu Dhabi.",0
C63_Folha_14-10-2022_12h53_titulo,3503,c63f,politics,2022,ele sempre negou as acusações.,0
C63_Folha_14-10-2022_12h53_titulo,3504,c63f,politics,2022,Empresário estava foragido do Brasil,0
C63_OGlobo_14-10-2022_08h44,3505,c63o,politics,2022,"A delegada Ivalda Oliveira Aleixo, da Divisão de Capturas do Departamento de Operação Policiais Estratégicas (Dope) da Polícia Civil de São Paulo, confirmou inicialmente ao g1 sobre a prisão do empresário.",0
C63_OGlobo_14-10-2022_08h44,3506,c63o,politics,2022,"A Interpol prendeu o empresário e herdeiro Thiago Brennand, que estava foragido desde setembro.",0
C63_OGlobo_14-10-2022_08h44,3507,c63o,politics,2022,"A prisão ocorreu na quinta-feira em um hotel em Abu Dhabi, capital dos Emirados Árabes, às 14h (21h, no horário de Brasília), segundo a Polícia Federal e a Polícia Civil de São Paulo.",0
C63_OGlobo_14-10-2022_08h44,3508,c63o,politics,2022,"Brennand havia deixado o Brasil em 3 de setembro, poucos dias após reportagem do Fantástico revelar as agressões.",0
C63_OGlobo_14-10-2022_08h44,3509,c63o,politics,2022,"De acordo com a PF, ele deverá permanecer em Abu Dhabi aguardando os trâmites relativos ao processo de extradição para o Brasil.",0
C63_OGlobo_14-10-2022_08h44,3510,c63o,politics,2022,Ela informou que a PF cuidará da vinda dele para o Brasil.,0
C63_OGlobo_14-10-2022_08h44,3511,c63o,politics,2022,Ele virou réu por agressão após aparecer em um vídeo agredindo a modelo Helena Gomes em uma academia de São Paulo.,0
C63_OGlobo_14-10-2022_08h44,3512,c63o,politics,2022,"Em 27 de setembro, foi determinada a prisão dele por não ter se apresentado e não ter entregado o passaporte.",0
C63_OGlobo_14-10-2022_08h44,3513,c63o,politics,2022,"Em 9 de setembro, a Justiça deu prazo de 10 dias para Brennand retornar ao Brasil, mas ele não voltou.",0
C63_OGlobo_14-10-2022_08h44,3514,c63o,politics,2022,"Enquanto ele estava no exterior, se tornou réu por lesão corporal contra a mulher na academia e corrupção de menores - por ter incentivado o filho adolescente a também ofender a vítima.",0
C63_OGlobo_14-10-2022_08h44,3515,c63o,politics,2022,"Segundo sua defesa alegou à época, ele voltaria ao Brasil em 18 de outubro.",0
C63_OGlobo_14-10-2022_08h44_titulo,3516,c63o,politics,2022,"Empresário viajou para Dubai em setembro, após vídeo com agressão vir à tona, e virou réu por lesão corporal e corrupção de menores.",0
C63_OGlobo_14-10-2022_08h44_titulo,3517,c63o,politics,2022,Justiça determinou sua prisão por ele não ter se apresentado no prazo determinado e não ter entregado o passaporte.,0
C63_OGlobo_14-10-2022_08h44_titulo,3518,c63o,politics,2022,Thiago Brennand: herdeiro acusado de agredir modelo é preso pela Interpol nos Emirados Árabes.,0
C64_Estadao_14-10-2022_14h15,3519,c64e,culture,2022,"Além disso, o ator foi indicado duas vezes ao Oscar do cinema britânico, uma delas pela atuação em Harry Potter e a Pedra Filosofal.",0
C64_Estadao_14-10-2022_14h15,3520,c64e,culture,2022,Ele foi vencedor de três BAFTA por seu trabalho na TV na série Cracker (1993 - 1996).,0
C64_Estadao_14-10-2022_14h15,3521,c64e,culture,2022,"Morreu nesta sexta-feira, 14, Robbie Coltrane, aos 72 anos.",0
C64_Estadao_14-10-2022_14h15,3522,c64e,culture,2022,O agente do artista confirmou a informação ao site Deadline.,0
C64_Estadao_14-10-2022_14h15,3523,c64e,culture,2022,"O ator que deu vida ao icônico personagem Hagrid, de Harry Potter.",0
C64_Estadao_14-10-2022_14h15,3524,c64e,culture,2022,"O ator também fez sucesso pelo seu trabalho como o personagem Valentin Zukovsky, em 007 - O Mundo Não é o Bastante e 007 Contra GoldenEye.",0
C64_Estadao_14-10-2022_14h15,3525,c64e,culture,2022,"O intérprete morreu no hospital perto de sua casa em Larbert, na Escócia, porém, até o momento, não se sabe qual doença teria acometido Robbie.",0
C64_Estadao_14-10-2022_14h15,3526,c64e,culture,2022,"Segundo o portal, Coltrane batalhava com problemas de saúde há dois anos.",0
C64_Estadao_14-10-2022_14h15_titulo,3527,c64e,culture,2022,"Ator morreu em hospital perto de sua casa em Larbert, na Escócia.",0
C64_Estadao_14-10-2022_14h15_titulo,3528,c64e,culture,2022,"Harry Potter', morre aos 72 anos.",0
C64_Estadao_14-10-2022_14h15_titulo,3529,c64e,culture,2022,"Robbie Coltrane, o Hagrid de '",0
C64_Folha_14-10-2022_14h07,3530,c64f,culture,2022,A causa da morte não foi revelada.,0
C64_Folha_14-10-2022_14h07,3531,c64f,culture,2022,A notícia foi confirmada por seu agente.,0
C64_Folha_14-10-2022_14h07,3532,c64f,culture,2022,"Antes de fazer parte da franquia do bruxo de J.K. Rowling, Coltrane também fez uma ponta em dois filmes de James Bond nos anos 1990, quando o espião era interpretado por Pierce Brosnan.",0
C64_Folha_14-10-2022_14h07,3533,c64f,culture,2022,Coltrane enfrentava problemas de saúde nos últimos dois anos.,0
C64_Folha_14-10-2022_14h07,3534,c64f,culture,2022,"Coltrane ganhou fama com seu papel em ""Harry Potter e a Pedra Filosofal"", longa em que interpreta o guardião das chaves do castelo de magia",0
C64_Folha_14-10-2022_14h07,3535,c64f,culture,2022,"É nessa cena também que ele presenteia o garoto com um bolo cor-de-rosa amassado, que virou item cobiçado pelos fãs na vida real e hoje é vendido em docerias e lanchonetes.",0
C64_Folha_14-10-2022_14h07,3536,c64f,culture,2022,"Ele morreu num hospital perto de sua casa em Larbert, uma cidadezinha na Escócia, segundo o portal Deadline.",0
C64_Folha_14-10-2022_14h07,3537,c64f,culture,2022,Esta reportagem está em atualização.,0
C64_Folha_14-10-2022_14h07,3538,c64f,culture,2022,"Hagrid nos filmes de ""Harry Potter"", morreu nesta sexta-feira (14).",0
C64_Folha_14-10-2022_14h07,3539,c64f,culture,2022,Hogwarts.,0
C64_Folha_14-10-2022_14h07,3540,c64f,culture,2022,"Mais tarde, em 1999, ele reprisaria o papel e teria uma participação maior em ""007 -",0
C64_Folha_14-10-2022_14h07,3541,c64f,culture,2022,"Na história, é ele quem conta a Potter que ele é um bruxo.",0
C64_Folha_14-10-2022_14h07,3542,c64f,culture,2022,"Não à toa, ele aparece em todos os oito filmes da saga.",1
C64_Folha_14-10-2022_14h07,3543,c64f,culture,2022,"O ator Robbie Coltrane, conhecido por interpretar o meio-gigante",0
C64_Folha_14-10-2022_14h07,3544,c64f,culture,2022,"O ator viveu o mafioso russo Valentin Zukovsky, um ex-agente da KGB que se tornava barão do caviar em ""007 Contra GoldenEye"", de 1995.",0
C64_Folha_14-10-2022_14h07,3545,c64f,culture,2022,"O Mundo Não É o Bastante"", sempre como um rival forçado a cooperar com Bond.",0
C64_Folha_14-10-2022_14h07,3546,c64f,culture,2022,"Por ser uma mistura de mentor e amigo de Potter e seus amigos, Hagrid acabou se tornando um dos personagens mais queridos dos fãs.",1
C64_Folha_14-10-2022_14h07_titulo,3547,c64f,culture,2022,Ator interpretou meio-gigante na saga de bruxaria e fez uma ponta em dois filmes de James Bond nos anos 1990.,0
C64_Folha_14-10-2022_14h07_titulo,3548,c64f,culture,2022,"Morre Robbie Coltrane, o Hagrid de 'Harry Potter', aos 72 anos.",0
C64_Oglobo_14-10-2022_13h53,3549,c64o,culture,2022,"""Absolutamente destruída.",-1
C64_Oglobo_14-10-2022_13h53,3550,c64o,culture,2022,"""Conheci Robbie Coltrane há 40 anos.",-1
C64_Oglobo_14-10-2022_13h53,3551,c64o,culture,2022,"""Freiras em Fuga"" e ""Mona Lisa"" também estão entre as obras com participação do ator.",0
C64_Oglobo_14-10-2022_13h53,3552,c64o,culture,2022,"""Para mim, pessoalmente, vou me lembrar dele como um cliente leal.",-1
C64_Oglobo_14-10-2022_13h53,3553,c64o,culture,2022,"A atriz Afshan Azad-Kazi, que interpretou a personagem Padma Patil na saga Harry Potter, também usou as redes para falar sobre o ator.",0
C64_Oglobo_14-10-2022_13h53,3554,c64o,culture,2022,"Adeus, velho amigo.",-1
C64_Oglobo_14-10-2022_13h53,3555,c64o,culture,2022,"Ainda segundo a publicação, o ator estava com um problema de saúde há cerca de dois anos.",0
C64_Oglobo_14-10-2022_13h53,3556,c64o,culture,2022,"Além de interpretar o adorável Hagrid, um metade gigante, metade bruxo, o ator também atuou em filmes como ""James Bond"" e ""Cracker"".",0
C64_Oglobo_14-10-2022_13h53,3557,c64o,culture,2022,"Além de ser um ator maravilhoso, ele era inteligente, brilhantemente espirituoso.",-1
C64_Oglobo_14-10-2022_13h53,3558,c64o,culture,2022,"Após 40 anos orgulhosamente sendo chamada de sua agente, sentirei muito a falta dele"", afirmou Belinda Wright, que ainda pediu privacidade para a família nesse momento.",-1
C64_Oglobo_14-10-2022_13h53,3559,c64o,culture,2022,Bafta de melhor ator ao interpretar o personagem Fitz.,0
C64_Oglobo_14-10-2022_13h53,3560,c64o,culture,2022,"Coltrane morreu em um hospital, próximo de sua casa, na Escócia.",0
C64_Oglobo_14-10-2022_13h53,3561,c64o,culture,2022,"Coltrane também foi indicado na premiação por seu trabalho no drama ""National Treasure"" e na série ""Tutti Frutti"".",0
C64_Oglobo_14-10-2022_13h53,3562,c64o,culture,2022,"Com esse último, venceu três prêmios",0
C64_Oglobo_14-10-2022_13h53,3563,c64o,culture,2022,Descanse em paz.,-1
C64_Oglobo_14-10-2022_13h53,3564,c64o,culture,2022,"Em 2006, Coltrane recebeu a Ordem do Império Britânico (OBE) por seu trabalho na atuação.",0
C64_Oglobo_14-10-2022_13h53,3565,c64o,culture,2022,"em comunicado lamentando a morte do ator, a agente descreveu Coltrane como ""um talento único"" e afirmou que com o personagem Hagrid ""trouxe alegria para crianças e adultos ao redor do mundo"".",-1
C64_Oglobo_14-10-2022_13h53,3566,c64o,culture,2022,"engraçado o suficiente para causar soluços enquanto fazíamos nosso primeiro programa de TV, 'Alfresco'.",-1
C64_Oglobo_14-10-2022_13h53,3567,c64o,culture,2022,"Fiquei maravilhado/aterrorizado/amorosamente atingido, tudo ao mesmo tempo.",-1
C64_Oglobo_14-10-2022_13h53,3568,c64o,culture,2022,Nosso eterno Hagrid.,-1
C64_Oglobo_14-10-2022_13h53,3569,c64o,culture,2022,O ator Stephen Fry usou as redes sociais para lamentar a morte de Coltrane.,0
C64_Oglobo_14-10-2022_13h53,3570,c64o,culture,2022,"O ator tinha dois filhos, Spencer e Alice.",0
C64_Oglobo_14-10-2022_13h53,3571,c64o,culture,2022,"O trabalho mais recente do ator foi na série ""Urban Myths"", na qual interpretou o cineasta Orson Welles, em participações especiais em 2019 e 2020.",0
C64_Oglobo_14-10-2022_13h53,3572,c64o,culture,2022,Que honra te conhecer e estar no mesmo lugar que essa lenda.,-1
C64_Oglobo_14-10-2022_13h53,3573,c64o,culture,2022,"Robbie Coltrane, ator que interpretou o personagem Hagrid, de ""Harry Potter"", morreu aos 72 anos.",0
C64_Oglobo_14-10-2022_13h53,3574,c64o,culture,2022,"Segundo o site Deadline, a agente do ator confirmou a morte nesta sexta-feira (14).",0
C64_Oglobo_14-10-2022_13h53,3575,c64o,culture,2022,"Tanta profundidade, poder e talento;",-1
C64_Oglobo_14-10-2022_13h53,3576,c64o,culture,2022,"Você vai fazer uma falta tão terrível"", lamentou.",-1
C64_Oglobo_14-10-2022_13h53_titulo,3577,c64o,culture,2022,"Ator, que interpretou o personagem dos filmes da saga, morreu em um hospital, na Escócia.",0
C64_Oglobo_14-10-2022_13h53_titulo,3578,c64o,culture,2022,"Robbie Coltrane, o Hagrid de 'Harry Potter', morre aos 72 anos.",0
C65_Estadao_14-10-2022_11h56,3579,c65e,culture,2022,"""O que vale mais, a arte ou a vida?",-1
C65_Estadao_14-10-2022_11h56,3580,c65e,culture,2022,""", questionou Phoebe Plummer, de 21 anos, segundo relato do Daily Maill.",0
C65_Estadao_14-10-2022_11h56,3581,c65e,culture,2022,(A arte),-1
C65_Estadao_14-10-2022_11h56,3582,c65e,culture,2022,"A dupla foi presa, segundo a LBC News, sob ""dano criminal"".",0
C65_Estadao_14-10-2022_11h56,3583,c65e,culture,2022,"A pintura tem valor estimado em 84,2 milhões de libras (R$ 506,2 milhões).",0
C65_Estadao_14-10-2022_11h56,3584,c65e,culture,2022,"Além de permitir esse polêmico método de extração de combustíveis fósseis, até então proibido no país, Truss também anunciou o aumento das licenças para a extração de petróleo e gás no Mar do Norte entre suas medidas para combater a crise energética, apesar das críticas de ambientalistas e cientistas que dizem que a medida prejudica o compromisso do país com o combate às mudanças climáticas.",1
C65_Estadao_14-10-2022_11h56,3585,c65e,culture,2022,"As duas pessoas foram presas por danos criminais e invasão agravada"", disse a polícia no Twitter.",-1
C65_Estadao_14-10-2022_11h56,3586,c65e,culture,2022,"Ativistas da organização britânica Just Stop Oil jogaram sopa de tomate nos Girassóis (1888) de Vincent Van Gogh na National Gallery de Londres e se colam na parede, informou a agência AFP, nesta sexta-feira, 14.",0
C65_Estadao_14-10-2022_11h56,3587,c65e,culture,2022,Ativistas também bloquearam pontes e cruzamentos em Londres durante duas semanas de protestos.,0
C65_Estadao_14-10-2022_11h56,3588,c65e,culture,2022,"Cada vez mais questionada por suas decisões políticas, econômicas e ambientais, a nova primeira-ministra conservadora britânica, Liz Truss, nomeada em 6 de setembro como sucessora do polêmico Boris Johnson, anunciou dois dias depois o levantamento de uma moratória sobre o fraturamento hidráulico no Reino Unido.",1
C65_Estadao_14-10-2022_11h56,3589,c65e,culture,2022,"Com esta ação, a Just Stop Oil procurou exigir que o Executivo britânico suspendesse todos os novos projetos de exploração de hidrocarbonetos no país, disse a organização ambientalista em comunicado pouco depois.",0
C65_Estadao_14-10-2022_11h56,3590,c65e,culture,2022,"Como estava protegida por uma camada de vidro, nada sofreu, segundo anúncio da National Gallery.",0
C65_Estadao_14-10-2022_11h56,3591,c65e,culture,2022,"Depois de jogar a substância grossa, a dupla de ativistas se ajoelhou em frente à obra e se colou na parede da galeria de arte.",0
C65_Estadao_14-10-2022_11h56,3592,c65e,culture,2022,"Em julho, ativistas da Just Stop Oil se colaram na moldura de A Última Ceia, de Leonardo da Vinci, na Royal Academy of Arts de Londres e em The Hay Wain, de John Constable, na National Gallery.",0
C65_Estadao_14-10-2022_11h56,3593,c65e,culture,2022,Girassóis é a segunda obra mais famosa de Van Gogh atacada por Just Stop Oil.,0
C65_Estadao_14-10-2022_11h56,3594,c65e,culture,2022,Mais do que justiça?,-1
C65_Estadao_14-10-2022_11h56,3595,c65e,culture,2022,na Courtauld Gallery em Londres,0
C65_Estadao_14-10-2022_11h56,3596,c65e,culture,2022,"No final da manhã (horário de Brasília), a National Gallery emitiu um comunicado confirmando que a obra de Van Gogh nada sofreu, apenas sua moldura foi manchada pelo líquido arremessado.",0
C65_Estadao_14-10-2022_11h56,3597,c65e,culture,2022,"No final de junho, os ativistas atingiram a pintura de 1889",0
C65_Estadao_14-10-2022_11h56,3598,c65e,culture,2022,O grupo tem chamado atenção e recebido críticas por focar em obras de arte em museus para seus protestos.,0
C65_Estadao_14-10-2022_11h56,3599,c65e,culture,2022,"Os seguranças do museu chegaram logo depois e levaram os visitantes para fora da sala 43, onde o trabalho está em exibição.",0
C65_Estadao_14-10-2022_11h56,3600,c65e,culture,2022,Peach Trees in Bloom,0
C65_Estadao_14-10-2022_11h56,3601,c65e,culture,2022,"Scotland Yard anunciou que seus ""oficiais correram rapidamente para o local na National Gallery nesta manhã depois que duas manifestantes da Just Stop Oil jogaram uma substância em uma pintura e depois se colaram em uma parede"".",-1
C65_Estadao_14-10-2022_11h56,3602,c65e,culture,2022,Vale mais do que comida?,-1
C65_Estadao_14-10-2022_11h56,3603,c65e,culture,2022,Vocês estão mais preocupados com a proteção de uma pintura ou com a proteção do nosso planeta e das pessoas?,-1
C65_Estadao_14-10-2022_11h56_titulo,3604,c65e,culture,2022,"Ativistas jogam sopa de tomate no quadro 'Girassóis', de Van Gogh, em museu de Londres.",0
C65_Estadao_14-10-2022_11h56_titulo,3605,c65e,culture,2022,os dois manifestantes ambientais foram presos.,0
C65_Estadao_14-10-2022_11h56_titulo,3606,c65e,culture,2022,Quadro avaliado em R$ 500 milhões nada sofreu por estar protegido por camada de vidro,0
C65_Estadao_14-10-2022_11h56_titulo,3607,c65e,culture,2022,veja vídeos.,0
C65_Folha_14-10-2022_13h05,3608,c65f,culture,2022,""", disse na época a ativista Lucy Porter.",0
C65_Folha_14-10-2022_13h05,3609,c65f,culture,2022,"""É hora de parar com os combustíveis fósseis.",-1
C65_Folha_14-10-2022_13h05,3610,c65f,culture,2022,"""Pensem na Terra, há pessoas que estão destruindo o planeta.",-1
C65_Folha_14-10-2022_13h05,3611,c65f,culture,2022,"""Quando eu era professor, trouxe estudantes aqui.",-1
C65_Folha_14-10-2022_13h05,3612,c65f,culture,2022,"""Se o clima entrar em colapso, toda a civilização como a conhecemos entra em colapso.",-1
C65_Folha_14-10-2022_13h05,3613,c65f,culture,2022,"""Vocês estão mais preocupados com a proteção de uma pintura do que com o planeta e com a vida das pessoas"" disse uma das ativistas nesta sexta, no National Gallery, em Londres, após questionar se a arte valeria mais que a vida.",-1
C65_Folha_14-10-2022_13h05,3614,c65f,culture,2022,"A ""Mona Lisa"", datada entre 1503 e 1506, já foi vítima de outros atentados em sua história.",0
C65_Folha_14-10-2022_13h05,3615,c65f,culture,2022,"A ação, feita pelo grupo Just Stop Oil, ou Parem Com o Petróleo, em Londres, não é a primeira em que eles danificam uma obra de arte para chamar atenção para assuntos relacionados ao meio ambiente.",1
C65_Folha_14-10-2022_13h05,3616,c65f,culture,2022,"A Carroça de Feno"", de John Constable.",-1
C65_Folha_14-10-2022_13h05,3617,c65f,culture,2022,"A obra do artista italiano, concebida há 540 anos e símbolo da arte renascentista, fica em exibição na galeria Uffizi, em Florença.",0
C65_Folha_14-10-2022_13h05,3618,c65f,culture,2022,"A obra foi atacada por um visitante no Museu do Louvre, disfarçado com uma peruca e uma touca, numa cadeira de rodas.",1
C65_Folha_14-10-2022_13h05,3619,c65f,culture,2022,"A ""Primavera"", de Sandro Botticelli.",0
C65_Folha_14-10-2022_13h05,3620,c65f,culture,2022,Alguns queriam que a estátua ficasse danificada como um sinal dos tempos violentos.,1
C65_Folha_14-10-2022_13h05,3621,c65f,culture,2022,"Antes, em 1956, a obra sofreu dois ataques -um com ácido, que danificou sua parte inferior, e outro de um pintor boliviano, que atirou uma pedra na pintura a óleo, causando também pequenos danos.",0
C65_Folha_14-10-2022_13h05,3622,c65f,culture,2022,"Da Vinci, em exposição na Royal Academy, também na capital inglesa.",0
C65_Folha_14-10-2022_13h05,3623,c65f,culture,2022,"Desta vez, as ativistas atiraram a sopa na obra do pintor holandês para pressionar o governo do Reino Unido a decretar o fim do uso de combustíveis fósseis.",0
C65_Folha_14-10-2022_13h05,3624,c65f,culture,2022,"Ele foi descoberto dois anos depois, quando tentou vender a peça para o museu Gallerie degli Uffizi, em Florença.",0
C65_Folha_14-10-2022_13h05,3625,c65f,culture,2022,"Eles cobriram a obra do século 19 com uma versão atualizada, que mostra a visão do mesmo ângulo da pintura original só que trocando o cenário pelo que chamaram de ""visão apocalíptica do futuro"", com o campo destruído.",0
C65_Folha_14-10-2022_13h05,3626,c65f,culture,2022,"Eles fizeram o mesmo em um quadro de William Turner em Manchester, em outro de Van Gogh em Londres e em uma obra de Horatio McCulloch em Glasgow.",0
C65_Folha_14-10-2022_13h05,3627,c65f,culture,2022,"Em 1911, o italiano Vincenzo Peruggia roubou a obra do Louvre e a escondeu em seu apartamento.",0
C65_Folha_14-10-2022_13h05,3628,c65f,culture,2022,"Em 1972, um húngaro chamado Laszlo Toth pulou o altar na basílica de São Pedro e deu 12 golpes de martelo na escultura Pietà, de Michelangelo, danificando severamente a obra renascentista.",1
C65_Folha_14-10-2022_13h05,3629,c65f,culture,2022,"Em 2009, um turista jogou uma xícara de chá, que se estilhaçou ao atingir a vitrine que a protege.",0
C65_Folha_14-10-2022_13h05,3630,c65f,culture,2022,"Em julho, o Just Stop Oil já havia protestado contra novas licenças de petróleo e gás do governo britânico.",0
C65_Folha_14-10-2022_13h05,3631,c65f,culture,2022,Há ainda outros casos famosos de ataques a obras de arte.,1
C65_Folha_14-10-2022_13h05,3632,c65f,culture,2022,"Já em 1974, em exibição no Museu Nacional de Tóquio, uma mulher usou um spray vermelho, que também não atingiu a pintura.",0
C65_Folha_14-10-2022_13h05,3633,c65f,culture,2022,"Mas outros quadros já foram alvo de atos do grupo Just Stop Oil, e também de outros manifestantes na Europa, que comparam o valor dado a uma obra de arte em comparação com vidas que foram perdidas com a crise climática.",0
